uid,number,squadron,name,value,weapon,scanner,thruster,steering,chassis,startingHealth,health,damage,kills,diedAt,roundTime,width,height
v7Szin,#0027,Squadron Yutania,Yolara,0.655,Plasma Cannon,SC500,T10,S12,C125,100,-7,130,0,202.28,356,1024,1024
v7Szin,#0027,Squadron Yutania,Xetis Mk LXII,0.639,Arc Gun,SC600,T20,S10,C125,100,-6,113,2,282.25,356,1024,1024
v7Szin,#0027,Squadron Yutania,Vestea Mk XXXII,0.628,Plasma Cannon,SC400,T10,S15,C125,100,0,90,0,172.61,356,1024,1024
v7Szin,#0027,Squadron Yutania,Betera,0.511,Fusion Cannon,SC400,T15,S10,C125,100,-4,72,0,116.43,356,1024,1024
v7Szin,#0027,Squadron Yutania,Zecury Mk LIV,0.461,Plasma Cannon,SC500,T10,S4,C125,100,0,70,0,92.21,356,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Senus Mk XLIX,0.678,Fusion Cannon,SC800,T10,S10,C175,150,59,128,3,,220,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Zobos,0.633,Plasma Cannon,SC700,T12,S4,C125,100,8,180,2,,220,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Galara,0.583,Plasma Cannon,SC300,T12,S12,C150,125,53,130,1,,220,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Xoyama Mk XCVII,0.506,Phase Rifle,SC300,T12,S4,C200,200,164,128,0,,220,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Puphus,0.483,Arc Gun,SC500,T10,S8,C150,125,45,80,0,,220,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Juyama,0.406,Fusion Cannon,SC400,T20,S4,C100,75,8,64,0,,220,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Senus Mk XLIX,0.678,Fusion Cannon,SC800,T10,S10,C175,150,50,120,0,,234,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Zobos,0.633,Plasma Cannon,SC700,T12,S4,C125,100,41,140,1,,234,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Galara,0.583,Plasma Cannon,SC300,T12,S12,C150,125,108,70,0,,234,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Xoyama Mk XCVII,0.506,Phase Rifle,SC300,T12,S4,C200,200,82,144,3,,234,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Puphus,0.483,Arc Gun,SC500,T10,S8,C150,125,49,146,0,,234,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Juyama,0.406,Fusion Cannon,SC400,T20,S4,C100,75,34,72,2,,234,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Senus Mk XLIX,0.678,Fusion Cannon,SC800,T10,S10,C175,150,0,168,2,209.96,368,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Zobos,0.633,Plasma Cannon,SC700,T12,S4,C125,100,-12,100,0,138.09,368,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Galara,0.583,Plasma Cannon,SC300,T12,S12,C150,125,19,150,2,,368,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Xoyama Mk XCVII,0.506,Phase Rifle,SC300,T12,S4,C200,200,164,48,0,,368,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Puphus,0.483,Arc Gun,SC500,T10,S8,C150,125,19,150,2,,368,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Juyama,0.406,Fusion Cannon,SC400,T20,S4,C100,75,-12,80,0,261.78,368,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Senus Mk XLIX,0.678,Fusion Cannon,SC800,T10,S10,C175,150,-7,72,0,115.22,415,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Zobos,0.633,Plasma Cannon,SC700,T12,S4,C125,100,-4,80,0,254.31,415,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Galara,0.583,Plasma Cannon,SC300,T12,S12,C150,125,32,210,1,,415,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Xoyama Mk XCVII,0.506,Phase Rifle,SC300,T12,S4,C200,200,-1,112,0,265.62,415,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Puphus,0.483,Arc Gun,SC500,T10,S8,C150,125,47,276,5,,415,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Juyama,0.406,Fusion Cannon,SC400,T20,S4,C100,75,-2,96,0,212.69,415,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Senus Mk XLIX,0.678,Fusion Cannon,SC800,T10,S10,C175,150,54,120,2,,214,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Zobos,0.633,Plasma Cannon,SC700,T12,S4,C125,100,-15,80,0,63.84,214,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Galara,0.583,Plasma Cannon,SC300,T12,S12,C150,125,36,130,1,,214,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Xoyama Mk XCVII,0.506,Phase Rifle,SC300,T12,S4,C200,200,184,96,2,,214,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Puphus,0.483,Arc Gun,SC500,T10,S8,C150,125,74,101,0,,214,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Juyama,0.406,Fusion Cannon,SC400,T20,S4,C100,75,37,56,1,,214,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Senus Mk XLIX,0.678,Fusion Cannon,SC800,T10,S10,C175,150,-8,200,1,324.52,685,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Zobos,0.633,Plasma Cannon,SC700,T12,S4,C125,100,-1,140,1,202.39,685,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Galara,0.583,Plasma Cannon,SC300,T12,S12,C150,125,9,140,3,,685,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Xoyama Mk XCVII,0.506,Phase Rifle,SC300,T12,S4,C200,200,-4,112,0,324.08,685,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Puphus,0.483,Arc Gun,SC500,T10,S8,C150,125,-7,79,1,360.79,685,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Juyama,0.406,Fusion Cannon,SC400,T20,S4,C100,75,0,56,0,128.09,685,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Senus Mk XLIX,0.678,Fusion Cannon,SC800,T10,S10,C175,150,-1,128,1,191.50,720,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Zobos,0.633,Plasma Cannon,SC700,T12,S4,C125,100,-1,80,0,114.24,720,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Galara,0.583,Plasma Cannon,SC300,T12,S12,C150,125,107,70,2,,720,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Xoyama Mk XCVII,0.506,Phase Rifle,SC300,T12,S4,C200,200,14,224,2,,720,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Puphus,0.483,Arc Gun,SC500,T10,S8,C150,125,0,140,1,343.04,720,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Juyama,0.406,Fusion Cannon,SC400,T20,S4,C100,75,-2,88,0,251.28,720,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Senus Mk XLIX,0.678,Fusion Cannon,SC800,T10,S10,C175,150,131,144,1,,196,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Zobos,0.633,Plasma Cannon,SC700,T12,S4,C125,100,3,230,2,,196,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Galara,0.583,Plasma Cannon,SC300,T12,S12,C150,125,91,70,1,,196,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Xoyama Mk XCVII,0.506,Phase Rifle,SC300,T12,S4,C200,200,21,80,0,,196,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Puphus,0.483,Arc Gun,SC500,T10,S8,C150,125,0,83,0,139.16,196,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Juyama,0.406,Fusion Cannon,SC400,T20,S4,C100,75,7,88,2,,196,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Senus Mk XLIX,0.678,Fusion Cannon,SC800,T10,S10,C175,150,92,160,1,,236,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Zobos,0.633,Plasma Cannon,SC700,T12,S4,C125,100,55,210,1,,236,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Galara,0.583,Plasma Cannon,SC300,T12,S12,C150,125,83,110,1,,236,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Xoyama Mk XCVII,0.506,Phase Rifle,SC300,T12,S4,C200,200,92,96,1,,236,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Puphus,0.483,Arc Gun,SC500,T10,S8,C150,125,84,94,1,,236,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Juyama,0.406,Fusion Cannon,SC400,T20,S4,C100,75,0,56,1,114.89,236,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Senus Mk XLIX,0.678,Fusion Cannon,SC800,T10,S10,C175,150,58,240,2,,331,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Zobos,0.633,Plasma Cannon,SC700,T12,S4,C125,100,10,180,1,,331,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Galara,0.583,Plasma Cannon,SC300,T12,S12,C150,125,0,50,0,121.70,331,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Xoyama Mk XCVII,0.506,Phase Rifle,SC300,T12,S4,C200,200,114,112,1,,331,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Puphus,0.483,Arc Gun,SC500,T10,S8,C150,125,-5,134,2,218.05,331,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Juyama,0.406,Fusion Cannon,SC400,T20,S4,C100,75,-8,64,0,143.63,331,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Senus Mk XLIX,0.678,Fusion Cannon,SC800,T10,S10,C175,150,-3,112,0,230.68,469,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Zobos,0.633,Plasma Cannon,SC700,T12,S4,C125,100,0,100,1,151.40,469,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Galara,0.583,Plasma Cannon,SC300,T12,S12,C150,125,-4,200,2,336.95,469,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Xoyama Mk XCVII,0.506,Phase Rifle,SC300,T12,S4,C200,200,118,192,1,,469,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Puphus,0.483,Arc Gun,SC500,T10,S8,C150,125,44,200,2,,469,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Juyama,0.406,Fusion Cannon,SC400,T20,S4,C100,75,-4,32,0,129.15,469,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Senus Mk XLIX,0.678,Fusion Cannon,SC800,T10,S10,C175,150,38,232,2,,385,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Zobos,0.633,Plasma Cannon,SC700,T12,S4,C125,100,-9,130,1,139.73,385,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Galara,0.583,Plasma Cannon,SC300,T12,S12,C150,125,51,160,2,,385,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Xoyama Mk XCVII,0.506,Phase Rifle,SC300,T12,S4,C200,200,-1,48,0,134.82,385,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Puphus,0.483,Arc Gun,SC500,T10,S8,C150,125,4,98,1,,385,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Juyama,0.406,Fusion Cannon,SC400,T20,S4,C100,75,-4,64,0,270.95,385,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Senus Mk XLIX,0.678,Fusion Cannon,SC800,T10,S10,C175,150,52,192,1,,306,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Zobos,0.633,Plasma Cannon,SC700,T12,S4,C125,100,14,240,3,,306,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Galara,0.583,Plasma Cannon,SC300,T12,S12,C150,125,62,70,0,,306,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Xoyama Mk XCVII,0.506,Phase Rifle,SC300,T12,S4,C200,200,31,176,0,,306,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Puphus,0.483,Arc Gun,SC500,T10,S8,C150,125,15,111,1,,306,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Juyama,0.406,Fusion Cannon,SC400,T20,S4,C100,75,60,88,1,,306,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Senus Mk XLIX,0.678,Fusion Cannon,SC800,T10,S10,C175,150,0,232,1,405.25,443,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Zobos,0.633,Plasma Cannon,SC700,T12,S4,C125,100,0,140,0,114.01,443,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Galara,0.583,Plasma Cannon,SC300,T12,S12,C150,125,0,60,1,190.38,443,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Xoyama Mk XCVII,0.506,Phase Rifle,SC300,T12,S4,C200,200,128,176,3,,443,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Puphus,0.483,Arc Gun,SC500,T10,S8,C150,125,-6,35,1,235.10,443,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Juyama,0.406,Fusion Cannon,SC400,T20,S4,C100,75,-5,72,0,215.41,443,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Senus Mk XLIX,0.678,Fusion Cannon,SC800,T10,S10,C175,150,62,176,1,,293,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Zobos,0.633,Plasma Cannon,SC700,T12,S4,C125,100,-2,100,0,149.57,293,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Galara,0.583,Plasma Cannon,SC300,T12,S12,C150,125,73,80,2,,293,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Xoyama Mk XCVII,0.506,Phase Rifle,SC300,T12,S4,C200,200,22,128,2,,293,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Puphus,0.483,Arc Gun,SC500,T10,S8,C150,125,-11,114,1,232.31,293,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Juyama,0.406,Fusion Cannon,SC400,T20,S4,C100,75,-3,64,0,146.92,293,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Senus Mk XLIX,0.678,Fusion Cannon,SC800,T10,S10,C175,150,49,200,4,,296,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Zobos,0.633,Plasma Cannon,SC700,T12,S4,C125,100,0,140,0,157.24,296,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Galara,0.583,Plasma Cannon,SC300,T12,S12,C150,125,79,100,0,,296,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Xoyama Mk XCVII,0.506,Phase Rifle,SC300,T12,S4,C200,200,107,176,2,,296,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Puphus,0.483,Arc Gun,SC500,T10,S8,C150,125,0,67,0,97.44,296,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Juyama,0.406,Fusion Cannon,SC400,T20,S4,C100,75,-4,96,0,170.17,296,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Senus Mk XLIX,0.678,Fusion Cannon,SC800,T10,S10,C175,150,71,120,1,,178,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Zobos,0.633,Plasma Cannon,SC700,T12,S4,C125,100,47,110,2,,178,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Galara,0.583,Plasma Cannon,SC300,T12,S12,C150,125,66,120,2,,178,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Xoyama Mk XCVII,0.506,Phase Rifle,SC300,T12,S4,C200,200,144,64,0,,178,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Puphus,0.483,Arc Gun,SC500,T10,S8,C150,125,85,100,1,,178,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Juyama,0.406,Fusion Cannon,SC400,T20,S4,C100,75,40,48,0,,178,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Senus Mk XLIX,0.678,Fusion Cannon,SC800,T10,S10,C175,150,133,144,1,,253,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Zobos,0.633,Plasma Cannon,SC700,T12,S4,C125,100,-1,140,0,133.23,253,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Galara,0.583,Plasma Cannon,SC300,T12,S12,C150,125,99,140,3,,253,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Xoyama Mk XCVII,0.506,Phase Rifle,SC300,T12,S4,C200,200,47,128,1,,253,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Puphus,0.483,Arc Gun,SC500,T10,S8,C150,125,100,131,1,,253,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Juyama,0.406,Fusion Cannon,SC400,T20,S4,C100,75,-2,48,0,145.46,253,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Senus Mk XLIX,0.678,Fusion Cannon,SC800,T10,S10,C175,150,86,152,1,,326,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Zobos,0.633,Plasma Cannon,SC700,T12,S4,C125,100,17,240,2,,326,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Galara,0.583,Plasma Cannon,SC300,T12,S12,C150,125,5,190,1,,326,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Xoyama Mk XCVII,0.506,Phase Rifle,SC300,T12,S4,C200,200,119,144,1,,326,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Puphus,0.483,Arc Gun,SC500,T10,S8,C150,125,40,78,1,,326,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Juyama,0.406,Fusion Cannon,SC400,T20,S4,C100,75,3,88,0,,326,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Senus Mk XLIX,0.678,Fusion Cannon,SC800,T10,S10,C175,150,0,192,1,305.37,474,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Zobos,0.633,Plasma Cannon,SC700,T12,S4,C125,100,-2,250,1,343.76,474,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Galara,0.583,Plasma Cannon,SC300,T12,S12,C150,125,-1,210,2,315.46,474,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Xoyama Mk XCVII,0.506,Phase Rifle,SC300,T12,S4,C200,200,11,176,2,,474,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Puphus,0.483,Arc Gun,SC500,T10,S8,C150,125,-6,68,0,154.52,474,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Juyama,0.406,Fusion Cannon,SC400,T20,S4,C100,75,-1,88,0,177.08,474,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Senus Mk XLIX,0.678,Fusion Cannon,SC800,T10,S10,C175,150,-8,176,1,326.34,559,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Zobos,0.633,Plasma Cannon,SC700,T12,S4,C125,100,-4,80,0,90.41,559,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Galara,0.583,Plasma Cannon,SC300,T12,S12,C150,125,-1,150,0,218.87,559,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Xoyama Mk XCVII,0.506,Phase Rifle,SC300,T12,S4,C200,200,0,176,3,558.76,559,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Puphus,0.483,Arc Gun,SC500,T10,S8,C150,125,-1,95,0,201.41,559,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,Juyama,0.406,Fusion Cannon,SC400,T20,S4,C100,75,-1,32,1,106.92,559,1024,1024
VoXDhW,#0028,Squadron Senus Mk XLIX,Senus Mk XLIX,0.678,Fusion Cannon,SC800,T10,S10,C175,150,89,128,2,,230,1024,1024
VoXDhW,#0028,Squadron Senus Mk XLIX,Zobos,0.633,Plasma Cannon,SC700,T12,S4,C125,100,13,220,1,,230,1024,1024
VoXDhW,#0028,Squadron Senus Mk XLIX,Galara,0.583,Plasma Cannon,SC300,T12,S12,C150,125,51,100,0,,230,1024,1024
VoXDhW,#0028,Squadron Senus Mk XLIX,Xoyama Mk XCVII,0.506,Phase Rifle,SC300,T12,S4,C200,200,133,96,1,,230,1024,1024
VoXDhW,#0028,Squadron Senus Mk XLIX,Puphus,0.483,Arc Gun,SC500,T10,S8,C150,125,41,84,1,,230,1024,1024
VoXDhW,#0028,Squadron Senus Mk XLIX,Juyama,0.406,Fusion Cannon,SC400,T20,S4,C100,75,40,72,1,,230,1024,1024
VoXDhW,#0028,Squadron Senus Mk XLIX,Senus Mk XLIX,0.678,Fusion Cannon,SC800,T10,S10,C175,150,-7,56,0,121.33,322,1024,1024
VoXDhW,#0028,Squadron Senus Mk XLIX,Zobos,0.633,Plasma Cannon,SC700,T12,S4,C125,100,35,230,3,,322,1024,1024
VoXDhW,#0028,Squadron Senus Mk XLIX,Galara,0.583,Plasma Cannon,SC300,T12,S12,C150,125,81,40,0,,322,1024,1024
VoXDhW,#0028,Squadron Senus Mk XLIX,Xoyama Mk XCVII,0.506,Phase Rifle,SC300,T12,S4,C200,200,56,208,2,,322,1024,1024
VoXDhW,#0028,Squadron Senus Mk XLIX,Puphus,0.483,Arc Gun,SC500,T10,S8,C150,125,80,116,1,,322,1024,1024
VoXDhW,#0028,Squadron Senus Mk XLIX,Juyama,0.406,Fusion Cannon,SC400,T20,S4,C100,75,36,40,0,,322,1024,1024
VoXDhW,#0028,Squadron Senus Mk XLIX,Senus Mk XLIX,0.678,Fusion Cannon,SC800,T10,S10,C175,150,5,176,0,,300,1024,1024
VoXDhW,#0028,Squadron Senus Mk XLIX,Zobos,0.633,Plasma Cannon,SC700,T12,S4,C125,100,4,170,2,,300,1024,1024
VoXDhW,#0028,Squadron Senus Mk XLIX,Galara,0.583,Plasma Cannon,SC300,T12,S12,C150,125,80,170,2,,300,1024,1024
VoXDhW,#0028,Squadron Senus Mk XLIX,Xoyama Mk XCVII,0.506,Phase Rifle,SC300,T12,S4,C200,200,168,48,1,,300,1024,1024
VoXDhW,#0028,Squadron Senus Mk XLIX,Puphus,0.483,Arc Gun,SC500,T10,S8,C150,125,108,129,1,,300,1024,1024
VoXDhW,#0028,Squadron Senus Mk XLIX,Juyama,0.406,Fusion Cannon,SC400,T20,S4,C100,75,-4,16,0,59.06,300,1024,1024
VoXDhW,#0028,Squadron Senus Mk XLIX,Senus Mk XLIX,0.678,Fusion Cannon,SC800,T10,S10,C175,150,46,208,1,,285,1024,1024
VoXDhW,#0028,Squadron Senus Mk XLIX,Zobos,0.633,Plasma Cannon,SC700,T12,S4,C125,100,69,210,3,,285,1024,1024
VoXDhW,#0028,Squadron Senus Mk XLIX,Galara,0.583,Plasma Cannon,SC300,T12,S12,C150,125,73,70,0,,285,1024,1024
VoXDhW,#0028,Squadron Senus Mk XLIX,Xoyama Mk XCVII,0.506,Phase Rifle,SC300,T12,S4,C200,200,8,224,0,,285,1024,1024
VoXDhW,#0028,Squadron Senus Mk XLIX,Puphus,0.483,Arc Gun,SC500,T10,S8,C150,125,29,64,1,,285,1024,1024
VoXDhW,#0028,Squadron Senus Mk XLIX,Juyama,0.406,Fusion Cannon,SC400,T20,S4,C100,75,42,80,1,,285,1024,1024
VoXDhW,#0028,Squadron Senus Mk XLIX,Senus Mk XLIX,0.678,Fusion Cannon,SC800,T10,S10,C175,150,84,136,4,,214,1024,1024
VoXDhW,#0028,Squadron Senus Mk XLIX,Zobos,0.633,Plasma Cannon,SC700,T12,S4,C125,100,18,160,0,,214,1024,1024
VoXDhW,#0028,Squadron Senus Mk XLIX,Galara,0.583,Plasma Cannon,SC300,T12,S12,C150,125,34,110,1,,214,1024,1024
VoXDhW,#0028,Squadron Senus Mk XLIX,Xoyama Mk XCVII,0.506,Phase Rifle,SC300,T12,S4,C200,200,87,96,0,,214,1024,1024
VoXDhW,#0028,Squadron Senus Mk XLIX,Puphus,0.483,Arc Gun,SC500,T10,S8,C150,125,42,67,1,,214,1024,1024
VoXDhW,#0028,Squadron Senus Mk XLIX,Juyama,0.406,Fusion Cannon,SC400,T20,S4,C100,75,-5,8,0,97.89,214,1024,1024
VoXDhW,#0028,Squadron Senus Mk XLIX,Senus Mk XLIX,0.678,Fusion Cannon,SC800,T10,S10,C175,150,37,240,1,,329,1024,1024
VoXDhW,#0028,Squadron Senus Mk XLIX,Zobos,0.633,Plasma Cannon,SC700,T12,S4,C125,100,-2,140,0,132.30,329,1024,1024
VoXDhW,#0028,Squadron Senus Mk XLIX,Galara,0.583,Plasma Cannon,SC300,T12,S12,C150,125,16,150,2,,329,1024,1024
VoXDhW,#0028,Squadron Senus Mk XLIX,Xoyama Mk XCVII,0.506,Phase Rifle,SC300,T12,S4,C200,200,191,0,0,,329,1024,1024
VoXDhW,#0028,Squadron Senus Mk XLIX,Puphus,0.483,Arc Gun,SC500,T10,S8,C150,125,-2,75,0,230.02,329,1024,1024
VoXDhW,#0028,Squadron Senus Mk XLIX,Juyama,0.406,Fusion Cannon,SC400,T20,S4,C100,75,18,120,3,,329,1024,1024
VoXDhW,#0028,Squadron Senus Mk XLIX,Senus Mk XLIX,0.678,Fusion Cannon,SC800,T10,S10,C175,150,-4,88,0,169.40,337,1024,1024
VoXDhW,#0028,Squadron Senus Mk XLIX,Zobos,0.633,Plasma Cannon,SC700,T12,S4,C125,100,-5,220,1,203.54,337,1024,1024
VoXDhW,#0028,Squadron Senus Mk XLIX,Galara,0.583,Plasma Cannon,SC300,T12,S12,C150,125,91,120,4,,337,1024,1024
VoXDhW,#0028,Squadron Senus Mk XLIX,Xoyama Mk XCVII,0.506,Phase Rifle,SC300,T12,S4,C200,200,137,128,1,,337,1024,1024
VoXDhW,#0028,Squadron Senus Mk XLIX,Puphus,0.483,Arc Gun,SC500,T10,S8,C150,125,94,70,0,,337,1024,1024
VoXDhW,#0028,Squadron Senus Mk XLIX,Juyama,0.406,Fusion Cannon,SC400,T20,S4,C100,75,-2,88,0,271.03,337,1024,1024
VoXDhW,#0028,Squadron Senus Mk XLIX,Senus Mk XLIX,0.678,Fusion Cannon,SC800,T10,S10,C175,150,-5,192,1,257.92,298,1024,1024
VoXDhW,#0028,Squadron Senus Mk XLIX,Zobos,0.633,Plasma Cannon,SC700,T12,S4,C125,100,7,230,2,,298,1024,1024
VoXDhW,#0028,Squadron Senus Mk XLIX,Galara,0.583,Plasma Cannon,SC300,T12,S12,C150,125,102,50,0,,298,1024,1024
VoXDhW,#0028,Squadron Senus Mk XLIX,Xoyama Mk XCVII,0.506,Phase Rifle,SC300,T12,S4,C200,200,15,160,3,,298,1024,1024
VoXDhW,#0028,Squadron Senus Mk XLIX,Puphus,0.483,Arc Gun,SC500,T10,S8,C150,125,-7,54,0,116.48,298,1024,1024
VoXDhW,#0028,Squadron Senus Mk XLIX,Juyama,0.406,Fusion Cannon,SC400,T20,S4,C100,75,-5,32,0,107.04,298,1024,1024
VoXDhW,#0028,Squadron Senus Mk XLIX,Senus Mk XLIX,0.678,Fusion Cannon,SC800,T10,S10,C175,150,-8,112,0,224.14,278,1024,1024
VoXDhW,#0028,Squadron Senus Mk XLIX,Zobos,0.633,Plasma Cannon,SC700,T12,S4,C125,100,61,160,3,,278,1024,1024
