uid,squadron,name,value,weapon,scanner,thruster,steering,chassis,startingHealth,health,damage,kills,diedAt,roundTime,width,height
6p9LHw,Squadron Selea,Selea,0.722,Fusion Cannon,SC500,T15,S12,C200,200,87,144,3,,228,720,720
6p9LHw,Squadron Selea,Nuzuno,0.617,Plasma Cannon,SC300,T20,S15,C100,75,-6,60,0,89.71,228,720,720
6p9LHw,Squadron Selea,Huliv Mk I,0.589,Plasma Cannon,SC500,T10,S4,C200,200,147,130,2,,228,720,720
6p9LHw,Squadron Selea,Gupra Mk XLII,0.517,Plasma Cannon,SC300,T20,S4,C150,125,91,60,0,,228,720,720
6p9LHw,Squadron Selea,Gaphus,0.511,Arc Gun,SC600,T12,S10,C125,100,16,124,1,,228,720,720
6p9LHw,Squadron Selea,Ruvis,0.478,Arc Gun,SC500,T12,S8,C100,75,-5,49,0,123.76,228,720,720
6p9LHw,Squadron Selea,Selea,0.722,Fusion Cannon,SC500,T15,S12,C200,200,126,136,1,,278,720,720
6p9LHw,Squadron Selea,Nuzuno,0.617,Plasma Cannon,SC300,T20,S15,C100,75,-14,70,0,82.41,278,720,720
6p9LHw,Squadron Selea,Huliv Mk I,0.589,Plasma Cannon,SC500,T10,S4,C200,200,97,210,2,,278,720,720
6p9LHw,Squadron Selea,Gupra Mk XLII,0.517,Plasma Cannon,SC300,T20,S4,C150,125,42,130,1,,278,720,720
6p9LHw,Squadron Selea,Gaphus,0.511,Arc Gun,SC600,T12,S10,C125,100,0,74,0,171.04,278,720,720
6p9LHw,Squadron Selea,Ruvis,0.478,Arc Gun,SC500,T12,S8,C100,75,-2,110,2,241.01,278,720,720
6p9LHw,Squadron Selea,Selea,0.722,Fusion Cannon,SC500,T15,S12,C200,200,115,144,4,,247,720,720
6p9LHw,Squadron Selea,Nuzuno,0.617,Plasma Cannon,SC300,T20,S15,C100,75,-6,90,0,213.44,247,720,720
6p9LHw,Squadron Selea,Huliv Mk I,0.589,Plasma Cannon,SC500,T10,S4,C200,200,144,170,1,,247,720,720
6p9LHw,Squadron Selea,Gupra Mk XLII,0.517,Plasma Cannon,SC300,T20,S4,C150,125,15,100,0,,247,720,720
6p9LHw,Squadron Selea,Gaphus,0.511,Arc Gun,SC600,T12,S10,C125,100,13,148,1,,247,720,720
6p9LHw,Squadron Selea,Ruvis,0.478,Arc Gun,SC500,T12,S8,C100,75,39,70,0,,247,720,720
6p9LHw,Squadron Selea,Selea,0.722,Fusion Cannon,SC500,T15,S12,C200,200,134,144,0,,239,720,720
6p9LHw,Squadron Selea,Nuzuno,0.617,Plasma Cannon,SC300,T20,S15,C100,75,-5,70,0,109.33,239,720,720
6p9LHw,Squadron Selea,Huliv Mk I,0.589,Plasma Cannon,SC500,T10,S4,C200,200,166,170,1,,239,720,720
6p9LHw,Squadron Selea,Gupra Mk XLII,0.517,Plasma Cannon,SC300,T20,S4,C150,125,82,130,3,,239,720,720
6p9LHw,Squadron Selea,Gaphus,0.511,Arc Gun,SC600,T12,S10,C125,100,0,71,0,194.03,239,720,720
6p9LHw,Squadron Selea,Ruvis,0.478,Arc Gun,SC500,T12,S8,C100,75,-3,116,2,174.37,239,720,720
6p9LHw,Squadron Selea,Selea,0.722,Fusion Cannon,SC500,T15,S12,C200,200,-12,152,1,228.61,331,720,720
6p9LHw,Squadron Selea,Nuzuno,0.617,Plasma Cannon,SC300,T20,S15,C100,75,8,180,2,,331,720,720
6p9LHw,Squadron Selea,Huliv Mk I,0.589,Plasma Cannon,SC500,T10,S4,C200,200,-10,110,0,176.10,331,720,720
6p9LHw,Squadron Selea,Gupra Mk XLII,0.517,Plasma Cannon,SC300,T20,S4,C150,125,-7,70,0,181.83,331,720,720
6p9LHw,Squadron Selea,Gaphus,0.511,Arc Gun,SC600,T12,S10,C125,100,-5,62,0,168.51,331,720,720
6p9LHw,Squadron Selea,Ruvis,0.478,Arc Gun,SC500,T12,S8,C100,75,13,145,3,,331,720,720
6p9LHw,Squadron Selea,Selea,0.722,Fusion Cannon,SC500,T15,S12,C200,200,-2,168,1,200.15,263,720,720
6p9LHw,Squadron Selea,Nuzuno,0.617,Plasma Cannon,SC300,T20,S15,C100,75,-6,30,0,50.96,263,720,720
6p9LHw,Squadron Selea,Huliv Mk I,0.589,Plasma Cannon,SC500,T10,S4,C200,200,0,120,0,162.36,263,720,720
6p9LHw,Squadron Selea,Gupra Mk XLII,0.517,Plasma Cannon,SC300,T20,S4,C150,125,-6,90,0,252.71,263,720,720
6p9LHw,Squadron Selea,Gaphus,0.511,Arc Gun,SC600,T12,S10,C125,100,-5,127,0,263.27,263,720,720
6p9LHw,Squadron Selea,Ruvis,0.478,Arc Gun,SC500,T12,S8,C100,75,-2,47,1,228.65,263,720,720
HG4fEx,Squadron Selea,Selea,0.722,Fusion Cannon,SC500,T15,S12,C200,200,76,176,2,,259,720,720
HG4fEx,Squadron Selea,Nuzuno,0.617,Plasma Cannon,SC300,T20,S15,C100,75,-7,180,0,174.53,259,720,720
HG4fEx,Squadron Selea,Huliv Mk I,0.589,Plasma Cannon,SC500,T10,S4,C200,200,53,150,2,,259,720,720
HG4fEx,Squadron Selea,Gupra Mk XLII,0.517,Plasma Cannon,SC300,T20,S4,C150,125,-9,70,0,134.90,259,720,720
HG4fEx,Squadron Selea,Gaphus,0.511,Arc Gun,SC600,T12,S10,C125,100,-13,52,2,178.98,259,720,720
HG4fEx,Squadron Selea,Ruvis,0.478,Arc Gun,SC500,T12,S8,C100,75,-1,79,0,187.99,259,720,720
HG4fEx,Squadron Selea,Selea,0.722,Fusion Cannon,SC500,T15,S12,C200,200,95,152,1,,269,720,720
HG4fEx,Squadron Selea,Nuzuno,0.617,Plasma Cannon,SC300,T20,S15,C100,75,-2,70,0,91.96,269,720,720
HG4fEx,Squadron Selea,Huliv Mk I,0.589,Plasma Cannon,SC500,T10,S4,C200,200,132,190,2,,269,720,720
HG4fEx,Squadron Selea,Gupra Mk XLII,0.517,Plasma Cannon,SC300,T20,S4,C150,125,28,100,1,,269,720,720
HG4fEx,Squadron Selea,Gaphus,0.511,Arc Gun,SC600,T12,S10,C125,100,50,121,2,,269,720,720
HG4fEx,Squadron Selea,Ruvis,0.478,Arc Gun,SC500,T12,S8,C100,75,-10,38,0,100.79,269,720,720
HG4fEx,Squadron Selea,Selea,0.722,Fusion Cannon,SC500,T15,S12,C200,200,-12,136,0,201.86,271,720,720
HG4fEx,Squadron Selea,Nuzuno,0.617,Plasma Cannon,SC300,T20,S15,C100,75,-9,80,1,166.87,271,720,720
HG4fEx,Squadron Selea,Huliv Mk I,0.589,Plasma Cannon,SC500,T10,S4,C200,200,-9,130,0,260.60,271,720,720
HG4fEx,Squadron Selea,Gupra Mk XLII,0.517,Plasma Cannon,SC300,T20,S4,C150,125,-6,90,1,271.04,271,720,720
HG4fEx,Squadron Selea,Gaphus,0.511,Arc Gun,SC600,T12,S10,C125,100,-2,94,0,245.39,271,720,720
HG4fEx,Squadron Selea,Ruvis,0.478,Arc Gun,SC500,T12,S8,C100,75,-1,22,0,87.97,271,720,720
0C25JR,Squadron Selea,Selea,0.722,Fusion Cannon,SC500,T15,S12,C200,200,64,168,3,,217,720,720
0C25JR,Squadron Selea,Nuzuno,0.617,Plasma Cannon,SC300,T20,S15,C100,75,0,70,0,203.50,217,720,720
0C25JR,Squadron Selea,Huliv Mk I,0.589,Plasma Cannon,SC500,T10,S4,C200,200,-6,120,0,186.30,217,720,720
0C25JR,Squadron Selea,Gupra Mk XLII,0.517,Plasma Cannon,SC300,T20,S4,C150,125,88,60,1,,217,720,720
0C25JR,Squadron Selea,Gaphus,0.511,Arc Gun,SC600,T12,S10,C125,100,77,182,2,,217,720,720
0C25JR,Squadron Selea,Ruvis,0.478,Arc Gun,SC500,T12,S8,C100,75,45,115,0,,217,720,720
0C25JR,Squadron Selea,Selea,0.722,Fusion Cannon,SC500,T15,S12,C200,200,141,88,1,,234,720,720
0C25JR,Squadron Selea,Nuzuno,0.617,Plasma Cannon,SC300,T20,S15,C100,75,23,150,1,,234,720,720
0C25JR,Squadron Selea,Huliv Mk I,0.589,Plasma Cannon,SC500,T10,S4,C200,200,159,120,1,,234,720,720
0C25JR,Squadron Selea,Gupra Mk XLII,0.517,Plasma Cannon,SC300,T20,S4,C150,125,69,120,2,,234,720,720
0C25JR,Squadron Selea,Gaphus,0.511,Arc Gun,SC600,T12,S10,C125,100,38,129,0,,234,720,720
0C25JR,Squadron Selea,Ruvis,0.478,Arc Gun,SC500,T12,S8,C100,75,2,73,1,,234,720,720
0C25JR,Squadron Selea,Selea,0.722,Fusion Cannon,SC500,T15,S12,C200,200,77,128,1,,277,720,720
0C25JR,Squadron Selea,Nuzuno,0.617,Plasma Cannon,SC300,T20,S15,C100,75,0,80,0,114.56,277,720,720
0C25JR,Squadron Selea,Huliv Mk I,0.589,Plasma Cannon,SC500,T10,S4,C200,200,52,200,3,,277,720,720
0C25JR,Squadron Selea,Gupra Mk XLII,0.517,Plasma Cannon,SC300,T20,S4,C150,125,-8,130,1,174.49,277,720,720
0C25JR,Squadron Selea,Gaphus,0.511,Arc Gun,SC600,T12,S10,C125,100,29,121,1,,277,720,720
0C25JR,Squadron Selea,Ruvis,0.478,Arc Gun,SC500,T12,S8,C100,75,-3,47,0,104.10,277,720,720
0C25JR,Squadron Selea,Selea,0.722,Fusion Cannon,SC500,T15,S12,C200,200,121,144,2,,281,720,720
0C25JR,Squadron Selea,Nuzuno,0.617,Plasma Cannon,SC300,T20,S15,C100,75,39,150,0,,281,720,720
0C25JR,Squadron Selea,Huliv Mk I,0.589,Plasma Cannon,SC500,T10,S4,C200,200,127,150,1,,281,720,720
0C25JR,Squadron Selea,Gupra Mk XLII,0.517,Plasma Cannon,SC300,T20,S4,C150,125,55,130,0,,281,720,720
0C25JR,Squadron Selea,Gaphus,0.511,Arc Gun,SC600,T12,S10,C125,100,6,169,1,,281,720,720
0C25JR,Squadron Selea,Ruvis,0.478,Arc Gun,SC500,T12,S8,C100,75,-1,110,2,195.37,281,720,720
0C25JR,Squadron Selea,Selea,0.722,Fusion Cannon,SC500,T15,S12,C200,200,72,152,3,,288,720,720
0C25JR,Squadron Selea,Nuzuno,0.617,Plasma Cannon,SC300,T20,S15,C100,75,4,140,3,,288,720,720
0C25JR,Squadron Selea,Huliv Mk I,0.589,Plasma Cannon,SC500,T10,S4,C200,200,-4,140,0,176.96,288,720,720
0C25JR,Squadron Selea,Gupra Mk XLII,0.517,Plasma Cannon,SC300,T20,S4,C150,125,82,80,0,,288,720,720
0C25JR,Squadron Selea,Gaphus,0.511,Arc Gun,SC600,T12,S10,C125,100,-5,37,0,103.38,288,720,720
0C25JR,Squadron Selea,Ruvis,0.478,Arc Gun,SC500,T12,S8,C100,75,-9,27,0,77.05,288,720,720
0C25JR,Squadron Selea,Selea,0.722,Fusion Cannon,SC500,T15,S12,C200,200,136,184,3,,303,720,720
0C25JR,Squadron Selea,Nuzuno,0.617,Plasma Cannon,SC300,T20,S15,C100,75,0,30,0,53.86,303,720,720
0C25JR,Squadron Selea,Huliv Mk I,0.589,Plasma Cannon,SC500,T10,S4,C200,200,58,220,3,,303,720,720
0C25JR,Squadron Selea,Gupra Mk XLII,0.517,Plasma Cannon,SC300,T20,S4,C150,125,-4,90,0,283.44,303,720,720
0C25JR,Squadron Selea,Gaphus,0.511,Arc Gun,SC600,T12,S10,C125,100,0,87,0,147.04,303,720,720
0C25JR,Squadron Selea,Ruvis,0.478,Arc Gun,SC500,T12,S8,C100,75,5,108,0,,303,720,720
0C25JR,Squadron Selea,Selea,0.722,Fusion Cannon,SC500,T15,S12,C200,200,20,184,1,,216,720,720
0C25JR,Squadron Selea,Nuzuno,0.617,Plasma Cannon,SC300,T20,S15,C100,75,69,80,1,,216,720,720
0C25JR,Squadron Selea,Huliv Mk I,0.589,Plasma Cannon,SC500,T10,S4,C200,200,152,140,1,,216,720,720
0C25JR,Squadron Selea,Gupra Mk XLII,0.517,Plasma Cannon,SC300,T20,S4,C150,125,51,100,1,,216,720,720
0C25JR,Squadron Selea,Gaphus,0.511,Arc Gun,SC600,T12,S10,C125,100,14,126,2,,216,720,720
0C25JR,Squadron Selea,Ruvis,0.478,Arc Gun,SC500,T12,S8,C100,75,59,89,0,,216,720,720
0C25JR,Squadron Selea,Selea,0.722,Fusion Cannon,SC500,T15,S12,C200,200,88,152,0,,223,720,720
0C25JR,Squadron Selea,Nuzuno,0.617,Plasma Cannon,SC300,T20,S15,C100,75,30,110,2,,223,720,720
0C25JR,Squadron Selea,Huliv Mk I,0.589,Plasma Cannon,SC500,T10,S4,C200,200,54,170,0,,223,720,720
0C25JR,Squadron Selea,Gupra Mk XLII,0.517,Plasma Cannon,SC300,T20,S4,C150,125,-5,20,0,105.44,223,720,720
0C25JR,Squadron Selea,Gaphus,0.511,Arc Gun,SC600,T12,S10,C125,100,6,169,2,,223,720,720
0C25JR,Squadron Selea,Ruvis,0.478,Arc Gun,SC500,T12,S8,C100,75,13,78,2,,223,720,720
0C25JR,Squadron Selea,Selea,0.722,Fusion Cannon,SC500,T15,S12,C200,200,50,144,3,,318,720,720
0C25JR,Squadron Selea,Nuzuno,0.617,Plasma Cannon,SC300,T20,S15,C100,75,-4,110,0,259.90,318,720,720
0C25JR,Squadron Selea,Huliv Mk I,0.589,Plasma Cannon,SC500,T10,S4,C200,200,129,190,1,,318,720,720
0C25JR,Squadron Selea,Gupra Mk XLII,0.517,Plasma Cannon,SC300,T20,S4,C150,125,0,90,1,172.90,318,720,720
0C25JR,Squadron Selea,Gaphus,0.511,Arc Gun,SC600,T12,S10,C125,100,21,127,1,,318,720,720
0C25JR,Squadron Selea,Ruvis,0.478,Arc Gun,SC500,T12,S8,C100,75,-4,65,0,216.24,318,720,720
0C25JR,Squadron Selea,Selea,0.722,Fusion Cannon,SC500,T15,S12,C200,200,14,168,1,,339,720,720
0C25JR,Squadron Selea,Nuzuno,0.617,Plasma Cannon,SC300,T20,S15,C100,75,-1,70,0,106.15,339,720,720
0C25JR,Squadron Selea,Huliv Mk I,0.589,Plasma Cannon,SC500,T10,S4,C200,200,93,220,3,,339,720,720
0C25JR,Squadron Selea,Gupra Mk XLII,0.517,Plasma Cannon,SC300,T20,S4,C150,125,19,40,0,,339,720,720
0C25JR,Squadron Selea,Gaphus,0.511,Arc Gun,SC600,T12,S10,C125,100,-7,108,2,204.96,339,720,720
0C25JR,Squadron Selea,Ruvis,0.478,Arc Gun,SC500,T12,S8,C100,75,13,171,0,,339,720,720
0C25JR,Squadron Selea,Selea,0.722,Fusion Cannon,SC500,T15,S12,C200,200,109,192,2,,252,720,720
0C25JR,Squadron Selea,Nuzuno,0.617,Plasma Cannon,SC300,T20,S15,C100,75,-5,80,0,122.95,252,720,720
0C25JR,Squadron Selea,Huliv Mk I,0.589,Plasma Cannon,SC500,T10,S4,C200,200,27,200,0,,252,720,720
0C25JR,Squadron Selea,Gupra Mk XLII,0.517,Plasma Cannon,SC300,T20,S4,C150,125,16,180,2,,252,720,720
0C25JR,Squadron Selea,Gaphus,0.511,Arc Gun,SC600,T12,S10,C125,100,25,124,2,,252,720,720
0C25JR,Squadron Selea,Ruvis,0.478,Arc Gun,SC500,T12,S8,C100,75,32,50,0,,252,720,720
0C25JR,Squadron Selea,Selea,0.722,Fusion Cannon,SC500,T15,S12,C200,200,132,152,1,,301,720,720
0C25JR,Squadron Selea,Nuzuno,0.617,Plasma Cannon,SC300,T20,S15,C100,75,24,100,2,,301,720,720
0C25JR,Squadron Selea,Huliv Mk I,0.589,Plasma Cannon,SC500,T10,S4,C200,200,110,190,1,,301,720,720
0C25JR,Squadron Selea,Gupra Mk XLII,0.517,Plasma Cannon,SC300,T20,S4,C150,125,32,150,0,,301,720,720
0C25JR,Squadron Selea,Gaphus,0.511,Arc Gun,SC600,T12,S10,C125,100,-1,96,0,127.20,301,720,720
0C25JR,Squadron Selea,Ruvis,0.478,Arc Gun,SC500,T12,S8,C100,75,28,36,2,,301,720,720
0C25JR,Squadron Selea,Selea,0.722,Fusion Cannon,SC500,T15,S12,C200,200,0,144,0,228.79,464,720,720
0C25JR,Squadron Selea,Nuzuno,0.617,Plasma Cannon,SC300,T20,S15,C100,75,-6,70,0,143.57,464,720,720
0C25JR,Squadron Selea,Huliv Mk I,0.589,Plasma Cannon,SC500,T10,S4,C200,200,48,340,3,,464,720,720
0C25JR,Squadron Selea,Gupra Mk XLII,0.517,Plasma Cannon,SC300,T20,S4,C150,125,0,80,1,218.06,464,720,720
0C25JR,Squadron Selea,Gaphus,0.511,Arc Gun,SC600,T12,S10,C125,100,-1,69,0,127.46,464,720,720
0C25JR,Squadron Selea,Ruvis,0.478,Arc Gun,SC500,T12,S8,C100,75,9,169,2,,464,720,720
0C25JR,Squadron Selea,Selea,0.722,Fusion Cannon,SC500,T15,S12,C200,200,122,112,2,,216,720,720
0C25JR,Squadron Selea,Nuzuno,0.617,Plasma Cannon,SC300,T20,S15,C100,75,17,160,2,,216,720,720
0C25JR,Squadron Selea,Huliv Mk I,0.589,Plasma Cannon,SC500,T10,S4,C200,200,136,110,1,,216,720,720
0C25JR,Squadron Selea,Gupra Mk XLII,0.517,Plasma Cannon,SC300,T20,S4,C150,125,-10,90,0,151.21,216,720,720
0C25JR,Squadron Selea,Gaphus,0.511,Arc Gun,SC600,T12,S10,C125,100,3,140,1,,216,720,720
0C25JR,Squadron Selea,Ruvis,0.478,Arc Gun,SC500,T12,S8,C100,75,27,91,0,,216,720,720
0C25JR,Squadron Selea,Selea,0.722,Fusion Cannon,SC500,T15,S12,C200,200,140,120,0,,180,720,720
0C25JR,Squadron Selea,Nuzuno,0.617,Plasma Cannon,SC300,T20,S15,C100,75,-11,110,0,105.20,180,720,720
0C25JR,Squadron Selea,Huliv Mk I,0.589,Plasma Cannon,SC500,T10,S4,C200,200,152,150,2,,180,720,720
0C25JR,Squadron Selea,Gupra Mk XLII,0.517,Plasma Cannon,SC300,T20,S4,C150,125,77,60,0,,180,720,720
0C25JR,Squadron Selea,Gaphus,0.511,Arc Gun,SC600,T12,S10,C125,100,20,122,2,,180,720,720
0C25JR,Squadron Selea,Ruvis,0.478,Arc Gun,SC500,T12,S8,C100,75,41,87,2,,180,720,720
0C25JR,Squadron Selea,Selea,0.722,Fusion Cannon,SC500,T15,S12,C200,200,75,152,0,,255,720,720
0C25JR,Squadron Selea,Nuzuno,0.617,Plasma Cannon,SC300,T20,S15,C100,75,7,180,2,,255,720,720
0C25JR,Squadron Selea,Huliv Mk I,0.589,Plasma Cannon,SC500,T10,S4,C200,200,131,160,3,,255,720,720
0C25JR,Squadron Selea,Gupra Mk XLII,0.517,Plasma Cannon,SC300,T20,S4,C150,125,78,130,1,,255,720,720
0C25JR,Squadron Selea,Gaphus,0.511,Arc Gun,SC600,T12,S10,C125,100,69,129,0,,255,720,720
0C25JR,Squadron Selea,Ruvis,0.478,Arc Gun,SC500,T12,S8,C100,75,-6,17,0,58.06,255,720,720
0C25JR,Squadron Selea,Selea,0.722,Fusion Cannon,SC500,T15,S12,C200,200,69,56,0,,199,720,720
0C25JR,Squadron Selea,Nuzuno,0.617,Plasma Cannon,SC300,T20,S15,C100,75,27,130,2,,199,720,720
0C25JR,Squadron Selea,Huliv Mk I,0.589,Plasma Cannon,SC500,T10,S4,C200,200,133,140,2,,199,720,720
0C25JR,Squadron Selea,Gupra Mk XLII,0.517,Plasma Cannon,SC300,T20,S4,C150,125,34,100,0,,199,720,720
0C25JR,Squadron Selea,Gaphus,0.511,Arc Gun,SC600,T12,S10,C125,100,-2,36,0,97.26,199,720,720
0C25JR,Squadron Selea,Ruvis,0.478,Arc Gun,SC500,T12,S8,C100,75,40,85,2,,199,720,720
0C25JR,Squadron Selea,Selea,0.722,Fusion Cannon,SC500,T15,S12,C200,200,153,200,3,,306,720,720
0C25JR,Squadron Selea,Nuzuno,0.617,Plasma Cannon,SC300,T20,S15,C100,75,-1,90,0,115.71,306,720,720
0C25JR,Squadron Selea,Huliv Mk I,0.589,Plasma Cannon,SC500,T10,S4,C200,200,167,110,1,,306,720,720
0C25JR,Squadron Selea,Gupra Mk XLII,0.517,Plasma Cannon,SC300,T20,S4,C150,125,11,120,1,,306,720,720
0C25JR,Squadron Selea,Gaphus,0.511,Arc Gun,SC600,T12,S10,C125,100,-6,111,1,174.41,306,720,720
0C25JR,Squadron Selea,Ruvis,0.478,Arc Gun,SC500,T12,S8,C100,75,-10,91,0,156.99,306,720,720
0C25JR,Squadron Selea,Selea,0.722,Fusion Cannon,SC500,T15,S12,C200,200,-7,136,1,249.42,259,720,720
0C25JR,Squadron Selea,Nuzuno,0.617,Plasma Cannon,SC300,T20,S15,C100,75,-9,70,0,74.05,259,720,720
0C25JR,Squadron Selea,Huliv Mk I,0.589,Plasma Cannon,SC500,T10,S4,C200,200,-8,130,0,258.61,259,720,720
0C25JR,Squadron Selea,Gupra Mk XLII,0.517,Plasma Cannon,SC300,T20,S4,C150,125,-11,30,0,102.94,259,720,720
0C25JR,Squadron Selea,Gaphus,0.511,Arc Gun,SC600,T12,S10,C125,100,-6,36,0,92.51,259,720,720
0C25JR,Squadron Selea,Ruvis,0.478,Arc Gun,SC500,T12,S8,C100,75,-4,73,0,132.79,259,720,720
oh0pGM,Squadron Yocarro Mk XLVII,Yocarro Mk XLVII,0.695,Plasma Cannon,SC800,T15,S10,C125,100,-7,90,0,76.27,422,720,720
oh0pGM,Squadron Yocarro Mk XLVII,Iacury v21.42,0.639,Pulse Rifle,SC700,T20,S8,C175,150,18,123,3,,422,720,720
oh0pGM,Squadron Yocarro Mk XLVII,Generth,0.584,Phase Rifle,SC600,T12,S10,C175,150,-4,96,0,207.90,422,720,720
oh0pGM,Squadron Yocarro Mk XLVII,Zohiri,0.489,Fusion Cannon,SC700,T10,S6,C200,200,-1,104,2,343.06,422,720,720
oh0pGM,Squadron Yocarro Mk XLVII,Punope,0.489,Phase Rifle,SC800,T15,S4,C100,75,-1,192,0,260.98,422,720,720
oh0pGM,Squadron Yocarro Mk XLVII,Volia,0.450,Fusion Cannon,SC600,T15,S8,C100,75,-4,80,1,184.76,422,720,720
oh0pGM,Squadron Yocarro Mk XLVII,Yocarro Mk XLVII,0.695,Plasma Cannon,SC800,T15,S10,C125,100,-1,60,0,178.09,242,720,720
oh0pGM,Squadron Yocarro Mk XLVII,Iacury v21.42,0.639,Pulse Rifle,SC700,T20,S8,C175,150,91,63,1,,242,720,720
oh0pGM,Squadron Yocarro Mk XLVII,Generth,0.584,Phase Rifle,SC600,T12,S10,C175,150,31,208,3,,242,720,720
oh0pGM,Squadron Yocarro Mk XLVII,Zohiri,0.489,Fusion Cannon,SC700,T10,S6,C200,200,172,112,2,,242,720,720
oh0pGM,Squadron Yocarro Mk XLVII,Punope,0.489,Phase Rifle,SC800,T15,S4,C100,75,-6,144,0,207.04,242,720,720
oh0pGM,Squadron Yocarro Mk XLVII,Volia,0.450,Fusion Cannon,SC600,T15,S8,C100,75,27,104,0,,242,720,720
oh0pGM,Squadron Yocarro Mk XLVII,Yocarro Mk XLVII,0.695,Plasma Cannon,SC800,T15,S10,C125,100,36,180,3,,309,720,720
oh0pGM,Squadron Yocarro Mk XLVII,Iacury v21.42,0.639,Pulse Rifle,SC700,T20,S8,C175,150,42,78,1,,309,720,720
oh0pGM,Squadron Yocarro Mk XLVII,Generth,0.584,Phase Rifle,SC600,T12,S10,C175,150,-3,112,0,158.59,309,720,720
oh0pGM,Squadron Yocarro Mk XLVII,Zohiri,0.489,Fusion Cannon,SC700,T10,S6,C200,200,37,152,2,,309,720,720
oh0pGM,Squadron Yocarro Mk XLVII,Punope,0.489,Phase Rifle,SC800,T15,S4,C100,75,-13,64,0,97.50,309,720,720
oh0pGM,Squadron Yocarro Mk XLVII,Volia,0.450,Fusion Cannon,SC600,T15,S8,C100,75,-3,104,0,202.55,309,720,720
oh0pGM,Squadron Yocarro Mk XLVII,Yocarro Mk XLVII,0.695,Plasma Cannon,SC800,T15,S10,C125,100,-4,60,0,110.88,483,720,720
oh0pGM,Squadron Yocarro Mk XLVII,Iacury v21.42,0.639,Pulse Rifle,SC700,T20,S8,C175,150,42,132,1,,483,720,720
oh0pGM,Squadron Yocarro Mk XLVII,Generth,0.584,Phase Rifle,SC600,T12,S10,C175,150,31,288,2,,483,720,720
oh0pGM,Squadron Yocarro Mk XLVII,Zohiri,0.489,Fusion Cannon,SC700,T10,S6,C200,200,-3,144,0,313.62,483,720,720
oh0pGM,Squadron Yocarro Mk XLVII,Punope,0.489,Phase Rifle,SC800,T15,S4,C100,75,-7,80,1,131.51,483,720,720
oh0pGM,Squadron Yocarro Mk XLVII,Volia,0.450,Fusion Cannon,SC600,T15,S8,C100,75,0,152,2,371.02,483,720,720
oh0pGM,Squadron Yocarro Mk XLVII,Yocarro Mk XLVII,0.695,Plasma Cannon,SC800,T15,S10,C125,100,-1,60,0,107.29,229,720,720
oh0pGM,Squadron Yocarro Mk XLVII,Iacury v21.42,0.639,Pulse Rifle,SC700,T20,S8,C175,150,0,63,0,193.28,229,720,720
oh0pGM,Squadron Yocarro Mk XLVII,Generth,0.584,Phase Rifle,SC600,T12,S10,C175,150,105,160,1,,229,720,720
oh0pGM,Squadron Yocarro Mk XLVII,Zohiri,0.489,Fusion Cannon,SC700,T10,S6,C200,200,133,72,1,,229,720,720
oh0pGM,Squadron Yocarro Mk XLVII,Punope,0.489,Phase Rifle,SC800,T15,S4,C100,75,75,128,2,,229,720,720
oh0pGM,Squadron Yocarro Mk XLVII,Volia,0.450,Fusion Cannon,SC600,T15,S8,C100,75,8,96,2,,229,720,720
oh0pGM,Squadron Yocarro Mk XLVII,Yocarro Mk XLVII,0.695,Plasma Cannon,SC800,T15,S10,C125,100,-11,120,2,284.81,285,720,720
oh0pGM,Squadron Yocarro Mk XLVII,Iacury v21.42,0.639,Pulse Rifle,SC700,T20,S8,C175,150,-2,60,0,208.36,285,720,720
oh0pGM,Squadron Yocarro Mk XLVII,Generth,0.584,Phase Rifle,SC600,T12,S10,C175,150,-1,96,0,160.29,285,720,720
oh0pGM,Squadron Yocarro Mk XLVII,Zohiri,0.489,Fusion Cannon,SC700,T10,S6,C200,200,-2,104,0,254.62,285,720,720
oh0pGM,Squadron Yocarro Mk XLVII,Punope,0.489,Phase Rifle,SC800,T15,S4,C100,75,-2,96,0,157.65,285,720,720
oh0pGM,Squadron Yocarro Mk XLVII,Volia,0.450,Fusion Cannon,SC600,T15,S8,C100,75,-1,88,0,145.50,285,720,720
71r2Lm,Squadron Yocarro Mk XLVII,Yocarro Mk XLVII,0.695,Plasma Cannon,SC800,T15,S10,C125,100,-5,60,0,192.40,432,720,720
71r2Lm,Squadron Yocarro Mk XLVII,Iacury v21.42,0.639,Pulse Rifle,SC700,T20,S8,C175,150,-2,78,0,257.35,432,720,720
71r2Lm,Squadron Yocarro Mk XLVII,Generth,0.584,Phase Rifle,SC600,T12,S10,C175,150,-3,224,4,412.31,432,720,720
71r2Lm,Squadron Yocarro Mk XLVII,Zohiri,0.489,Fusion Cannon,SC700,T10,S6,C200,200,-2,176,1,432.28,432,720,720
71r2Lm,Squadron Yocarro Mk XLVII,Punope,0.489,Phase Rifle,SC800,T15,S4,C100,75,-2,80,0,125.68,432,720,720
71r2Lm,Squadron Yocarro Mk XLVII,Volia,0.450,Fusion Cannon,SC600,T15,S8,C100,75,-6,72,0,161.45,432,720,720
DT61i9,Squadron Yocarro Mk XLVII,Yocarro Mk XLVII,0.695,Plasma Cannon,SC800,T15,S10,C125,100,1,140,2,,273,720,720
DT61i9,Squadron Yocarro Mk XLVII,Iacury v21.42,0.639,Pulse Rifle,SC700,T20,S8,C175,150,-1,75,0,186.12,273,720,720
